country,year
СССР Социалистическая Республика Румыния
СССР
СССР
СССР
СССР
""
СССР
СССР
СССР
СССР
СССР
СССР
Франция
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР, Италия"
СССР
СССР
СССР
СССР
"СССР, Россия"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР Россия
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР, СССР"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР  УССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР,  УССР"
СССР
СССР
СССР
СССР
"СССР (1977—1983), Россия (2022)"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
""
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР,  УССР"
СССР
СССР
"СССР,  УССР"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
""
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР,  УССР"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
Латвия
СССР
СССР
СССР
СССР
СССР
СССР УССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР,  УССР"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР, Венгрия"
СССР
СССР
Украинская ССР
"СССР (1—4 серии), Россия (5 серия)"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР, ГДР"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР,  УССР"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР, , Эстонская ССР"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР→, Россия"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
"СССР, Венгрия"
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
СССР
year
 2017
 1985
 1986
 1986
 2017
 1985
 1988
 1987
 1931
 2018
 1988
 1931
 1981
 1931
 1903
 1931
 1904
 2019
 1904
 1903
 1904
 1902
 1904
 1904
 1903
 1902
 1981
 1902
 1932
 1933
 1932
 1932
 1932
 1932
 1932
 1961
 1961
 1961
" 1932 ,  17 марта   1932  ,  3 апреля   1932   и  10 апреля   1954 "
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961 
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1961
 1932
 1932
 1902
 1902
 1961  
 1961
 1902
 1902
 1902
 1903
 1903
 1903
 1903
 1903
 1903
 1903
 1931
 1931
 1931
 2019
 2019
 2019
 2019
""
 2019
" 21 ноября   2018 ,  21 февраля   2019  и  16 мая   2019 "
 2018
 2018
 2018
  1 января 2019
 2018
 2018
 1983  и  12 августа   1983 
 2020
 2020
 2020
 2018
 2018
 2018
2010—2018
 2018
 27 октября   2018
 2019
 2019
 2019
 2019
 2022
 2023
 2022
 2022
 1902
 1961
 2024
 2020
""
2020
""
25 ноября 2022
 4 сентября   2016 
 2019
""
 2015
 24 сентября   2017
20 ноября 2011 г. (Австралия)
 2012
21 июля 2017 
26—27 мая 2008 года
 2021
 2007
 11 ноября   2007 
 2006
 2006
 2006
 2006
 2010
 2006
 2010
 2010
 6 февраля   2010
 2010
 3 января   2010
 2010
 26 марта   2010
""
 2010
 2010
""
 12 июня   2010   ( Япония ) 23 июня   2010   ( Великобритания )
 2010
 2011 
 9 октября   2010
 2010
 19 июля   2010 
""
 2010
 2010
 2010
 2010
  25 июня 2010  16 июля 2010
27 мая 2006
 2006
 2006
2006
 2010
 2006
""
 2006
 2006
 2006
 2006
26 января  2006   (FIPA Film Festival) 6 сентября  2006   (France 3)
 17 мая   2006
 2006
 2006
 2010
 2006
 2006
 2006
 2006
 17 ноября   2006   ( Бельгия )
 2006
 2006
 2006
 16 июня   2006
 2006
 2007
 2007
 2007 
 2007
 2007
 2007
 2007
 2007
 2007
 2007
 2007
 2007
 3 февраля   2007
 12 мая   2007 
 30 июля   2007
 2007
 2007
12 октября 2007 года
 3 августа 2007
""
 2007
 2007
 2007
 2007
 2007
2007
 2006
 2006
 2006
 2006
 2006
 2008
 2006
""
 2008
 2009
 2006
 2009
 2009
 2007
 2008
 2008
 2008
 2008
 2008
 2008
 2 августа   2008
 2008
 25 января   2008
2007 
2007-2008
 2008
 2008
2008
 2008
 2008
 2008
""
 2008
 30 января   2008 года
 2008
 2008
 2008
 2008
 2009
 21 марта   2009
 13 декабря   2009
 2009
 2009
19 апреля 2009
 2009
 21 января   2009 
 2009
 2009
 2006
 2009
 2009
 2009
 2009
 2009
 2009
"   19 июня ,  2009  ( ТВ )      8 сентября , 2009 ( DVD )      17 ноября , 2009"
 2009
 2009
 2011
 2011
2009
 2009
 2011
  19 апреля 2011 (видео)  22 мая 2011 (ТВ)
 6 декабря   2011
 3 января   2011
 2011
 2011
30 января 2011
  11 ноября 2011   12 февраля 2012
2011
 2011  и  25 ноября   2011 
 2011
""
23 января 2011
 2011
 2011
 2011
 2011
" 20 февраля   2011  ( Германия ,  Франция )"
 2009
 2011
 21 декабря   2012 
 2011
 май  2012
 12 февраля   2011 года
7 октября 2012
 2012
 2012
""
 2012
2012
 2012
 2012
 2012
25 ноября 2012
 2012
 2012
 29 сентября   2012 
 2012
 25 ноября   2012
 2012
 2012
 2012
 21 июля   2012 
 2012
2012
16 июня 2012
 2018
 2012
 30 июня   2012
 2018
16 февраля 2018
""
 28 мая   2018
 2018
" 2013 ,  26 марта   2014   и  21 апреля   2013"
 2013
 2017
24 марта 2013
 2013
""
""
 21 ноября   2013 
 2013
2013
 2013
19 июля 2013
 2013
 2013
 17 ноября   2015 года
 2015
""
 16 октября   2013   и  22 февраля   2014 
  15 марта 2013
 2015
 2015
 2015
31 июля 2015
 2014
 2015
 2015
16 мая 2015
 2014
 25 июля   2015
 2014
25 мая 2014
 2014
14 ноября 2013
27 декабря 2014
""
 1 января   2014 
 2015
 2014
 1 января   2016
 2016
 2016
2016
 2016
 2016
 2019 
 31 мая   2019
 2016
 6 июня   2020
21 мая 2016
   12 июля   2019       13 июля   2019
14 февраля 2020
 2021
 10 октября 2020 г.
 2 сентября   2019
 29 мая   2023
 18 января   2022 
7 октября 2022
 2022
 2023
12 августа 2022 
 2005
 2004
2005
 2000
 4 октября   2002
 2002
 10 января   2002 
 2002
 1999
 31 июля   1994
"1985, 1986 и 1994"
 1994
 27 декабря   2002   (Германия)
 1994
29 ноября 1994 года
 1994
 1996
 1996
 1987
1986
 1987
